year,district,constituency,link,new_links
1952,WEST DINAJPUR,GANGARAMPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1952/WEST%20DINAJPUR/GANGARAMPUR/1952---GANGARAMPUR-(1389)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1952/WEST%20DINAJPUR/GANGARAMPUR/1952---GANGARAMPUR-(1389)-PART-2.pdf","https://drive.google.com/file/d/1ukF1uIKHDajtaWCrv-86106VEGEtS9j9/view?usp=sharing, https://drive.google.com/file/d/15-ma001HApjuYz4l6VG1WJNac5mAEAAS/view?usp=sharing"
1952,WEST DINAJPUR,ITAHAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1952/WEST%20DINAJPUR/ITAHAR/1952--ITAHAR-(1479)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1952/WEST%20DINAJPUR/ITAHAR/1952--ITAHAR-(1479)-PART-2.pdf","https://drive.google.com/file/d/1f9tt4aH1gE5sLtNEgBJYvZHucvckjPkd/view?usp=sharing, https://drive.google.com/file/d/1MAgNV3AeQrsGew-WDGQXBnyWxhbhvv3v/view?usp=sharing"
1952,WEST DINAJPUR,RAIGANJ,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1952/WEST%20DINAJPUR/RAIGANJ/1952---RAIGANJ-(2962)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1952/WEST%20DINAJPUR/RAIGANJ/1952---RAIGANJ-(2962)-PART-2.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1952/WEST%20DINAJPUR/RAIGANJ/1952---RAIGANJ-(2962)-PART-3.pdf","https://drive.google.com/file/d/1BK_iWuhc1Ww2EapJcTDhTScgDJBTc6rZ/view?usp=sharing, https://drive.google.com/file/d/18faTl-IVX8EA6W2VydPqOTEtKEYwtl-P/view?usp=sharing, https://drive.google.com/file/d/11rkMPrifwPJPDKUdf-sDIduGRnOXjIAd/view?usp=sharing"
1956,BANKURA,BANKURA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/BANKURA/1956---BANKURA%20A.C(BANKURA)-(%201888)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/BANKURA/1956---BANKURA%20A.C(BANKURA)-(%201888)-PART-2.pdf","https://drive.google.com/file/d/1zpvwvRGm-Fh8cPyI7Ai-VCrTyd0RvP5i/view?usp=sharing, https://drive.google.com/file/d/1DEzOzm6nrxbjXB-oyUbxhOOpy1Wqo7FQ/view?usp=sharing"
1956,BANKURA,BISHNUPORE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/BISHNUPORE/1956---BISHNUPORE%20A.C(BANKURA)-(2138)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/BISHNUPORE/1956---BISHNUPORE%20A.C(BANKURA)-(2138)-PART-2.pdf","https://drive.google.com/file/d/1h_L_dO8k4MsAOKRCwhqjxdfpSjw4b7xA/view?usp=sharing, https://drive.google.com/file/d/1fmGO5LvnP8bze_X2e1tuWS5vApWR3af2/view?usp=sharing"
1956,BANKURA,CHHATNA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/CHHATNA/1956---CHHATNA%20A.C(BANKURA)-(1843)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/CHHATNA/1956---CHHATNA%20A.C(BANKURA)-(1843)-PART-2.pdf","https://drive.google.com/file/d/1uj6jC4gKtjp849XA1zhu_EVBa_Z6vmSu/view?usp=sharing, https://drive.google.com/file/d/1H2utNlhqlILEHT9dt3YGnxwZEaH1v8Mb/view?usp=sharing"
1956,BANKURA,KOTULPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/KOTULPUR/1956---KOTULPUR%20A.C(BANKURA)-(1008).pdf,https://drive.google.com/file/d/1UbPHp02diLWLFY3i8doM1KSA6TxGvPbi/view?usp=sharing
1956,BANKURA,ONDA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/ONDA/1956---ONDA%20%20A.C%20(BANKURA)-(1887)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/ONDA/1956---ONDA%20%20A.C%20(BANKURA)-(1887)-PART-2.pdf","https://drive.google.com/file/d/1ZwNJriDGk5b8TYNw4whJkWQiNUfS5d_s/view?usp=sharing, https://drive.google.com/file/d/17QPxbNhF94PmchMo5sU7gOQkkN-x3xVF/view?usp=sharing"
1956,BANKURA,PATRASAYER,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/PATRASAYER/1956---PATRASAYER%20A.C(BANKURA)-(%201842)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/PATRASAYER/1956---PATRASAYER%20A.C(BANKURA)-(%201842)-PART-2.pdf","https://drive.google.com/file/d/1OXWqA9Y74GUphV5B1lQLV1BWcL9nmn6F/view?usp=sharing, https://drive.google.com/file/d/1CcFWa4QewyJK0Fgaz6cFOiXOcLJLeuzC/view?usp=sharing"
1956,BANKURA,RAIPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/RAIPUR/1956---RAIPUR%20A.C(BANKURA)-(%201722)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BANKURA/RAIPUR/1956---RAIPUR%20A.C(BANKURA)-(%201722)-PART-2.pdf","https://drive.google.com/file/d/10-SXzpPtJbz-2gcqwxQzKmKqB4KrDvRI/view?usp=sharing, https://drive.google.com/file/d/1zPsetOBmy1BYgCbtp45oEbyJ4mtftqil/view?usp=sharing"
1956,BIRBHUM,BOLPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/BOLPUR/1956---BOLPUR%20A.C(BIRBHUM)-(940).pdf,https://drive.google.com/file/d/1kAj4KEVQKooP3ylEqH7eAYLXhOAmbyoq/view?usp=sharing
1956,BIRBHUM,LABPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/LABPUR/1956---LABPUR%20A.C.(BIRBHUM)-(1057).pdf,https://drive.google.com/file/d/17b9NeHxGJo1rR05YSb_7u1X9NnZfbQbN/view?usp=sharing
1956,BIRBHUM,NALHATI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/NALHATI/1956---NALHATI%20A.C(BIRBHUM)-(1607)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/NALHATI/1956---NALHATI%20A.C(BIRBHUM)-(1607)-PART-2.pdf","https://drive.google.com/file/d/157Le_YqhIDTsX1_LYw1hRyO4PlndOgnq/view?usp=sharing, https://drive.google.com/file/d/1EcEzK2SAUKHjtExpdgkZih7UeP4WREB5/view?usp=sharing"
1956,BIRBHUM,RAJNAGAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/RAJNAGAR/1956---RAJNAGAR%20A.C(BIRBHUM)-(%202074)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/RAJNAGAR/1956---RAJNAGAR%20A.C(BIRBHUM)-(%202074)-PART-2.pdf","https://drive.google.com/file/d/1FJ7rqNkrO8ynoQMxakNjb-GnkEXTo9HL/view?usp=sharing, https://drive.google.com/file/d/1Ts3U4A8IeZx8bg_I356WU1rL-KW6TgTW/view?usp=sharing"
1956,BIRBHUM,RAMPURHAT,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/RAMPURHAT/1956---RAMPURHAT%20%20A.C(BIRBHUM)-(%201874)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/RAMPURHAT/1956---RAMPURHAT%20%20A.C(BIRBHUM)-(%201874)-PART-2.pdf","https://drive.google.com/file/d/1rgSEjAKQBjE-I2f1RcVOSC7xB-U2CKrq/view?usp=sharing, https://drive.google.com/file/d/1r2qRikAa_NgVe8kp9JGEi9DAJYFSE9Cq/view?usp=sharing"
1956,BIRBHUM,SURI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/SURI/1956---SURI%20A.C(BIRBHUM)-(1881)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BIRBHUM/SURI/1956---SURI%20A.C(BIRBHUM)-(1881)-PART-2.pdf","https://drive.google.com/file/d/1fwOh2IS9Pvllfzge2aidCHzGSallqWtK/view?usp=sharing, https://drive.google.com/file/d/1GyhmotMLn6G3IxBd2WnAhr6B3bIFiPfr/view?usp=sharing"
1956,BURDWAN,ASANSOL,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/ASANSOL/1956---ASANSOL%20A.C(BURDWAN)-(727).pdf,https://drive.google.com/file/d/1FuVlWtLphI5EEpjliwgGyAIfaKShLFvF/view?usp=sharing
1956,BURDWAN,AUSGRAM,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/AUSGRAM/1956---AUSGRAM%20A.C(BURDWAN)-(814).pdf,https://drive.google.com/file/d/14VOWANxQVFyKyo4K7iVFQVyQO-8n0RMY/view?usp=sharing
1956,BURDWAN,BHATAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/BHATAR/1956---BHATAR%20A.C(BURDWAN)-(936).pdf,https://drive.google.com/file/d/134zu1DQDuB2XZAezey1OWzT0N06xAZx2/view?usp=sharing
1956,BURDWAN,BURDWAN,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/BURDWAN/1956---BURDWAN%20A.C(BURDWAN)-(913).pdf,https://drive.google.com/file/d/11XcGYQ2ShPEjzUaxet38iInPvLijH2Nx/view?usp=sharing
1956,BURDWAN,GALSI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/GALSI/1956---GALSI%20A.C(BURDWAN)-(1661)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/GALSI/1956---GALSI%20A.C(BURDWAN)-(1661)-PART-2.pdf","https://drive.google.com/file/d/1DHhuorkecgLElIra7rxhsR7FvdbsM3hl/view?usp=sharing, https://drive.google.com/file/d/1XHkULrhafIT1I0rZBn9zkvttcEtKhkOJ/view?usp=sharing"
1956,BURDWAN,HIRAPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/HIRAPUR/1956---HIRAPUR%20A.C(BURDWAN)-(616).pdf,https://drive.google.com/file/d/1I0PHFt_icW6jDdUpoma3vI6ziKgXoxw6/view?usp=sharing
1956,BURDWAN,JAMURIA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/JAMURIA/1956---JAMURIA%20A.C(BURDWAN)-(1260)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/JAMURIA/1956---JAMURIA%20A.C(BURDWAN)-(1260)-PART-2.pdf","https://drive.google.com/file/d/1sb8yxKlNA4LEteEiUmIWfsEBhiTPcC_f/view?usp=sharing, https://drive.google.com/file/d/1c98IN98LrXmoKR1ft3GOTA-d4-1T32fw/view?usp=sharing"
1956,BURDWAN,KALNA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/KALNA/1956---KALNA%20A.C(BURDWAN)-(%201853)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/KALNA/1956---KALNA%20A.C(BURDWAN)-(%201853)-PART-2.pdf","https://drive.google.com/file/d/1GLEnpg9AOkljelPQzpk-F7TqfLYGUKs_/view?usp=sharing, https://drive.google.com/file/d/1xdwSC98e5lKqUXYtbwdvscqEzrLSomoA/view?usp=sharing"
1956,BURDWAN,KATWA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/KATWA/1956---KATWA%20A.C(BURDWAN)-(909).pdf,https://drive.google.com/file/d/15tN2IwJuXIhwwz2CTgyjEWUEuIRTvBkq/view?usp=sharing
1956,BURDWAN,KULTI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/KULTI/1956---KULTI%20A.C(BURDWAN)-(507).pdf,https://drive.google.com/file/d/1N8BY9G_LRp7SsqIys7W9G2pZJPb1Aa9X/view?usp=sharing
1956,BURDWAN,MONTESWAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/MONTESWAR/1956---MONTESWAR%20A.C(BURDWAN)-(860).pdf,https://drive.google.com/file/d/1T5JW-OIudM64xvEDjRzrzOOsfdpvG7zo/view?usp=sharing
1956,BURDWAN,ONDAL,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/ONDAL/1956---ONDAL%20A.C(BURDWAN)-(1403)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/ONDAL/1956---ONDAL%20A.C(BURDWAN)-(1403)-PART-2.pdf","https://drive.google.com/file/d/1aDsnc8kS_BzCnZ3ug3Viay7mB78F6grG/view?usp=sharing, https://drive.google.com/file/d/1rauladecFf3AB--jhUP4c2eik9jtM7Ia/view?usp=sharing"
1956,BURDWAN,PURBASTHALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/BURDWAN/PURBASTHALI/1956---PURBASTHALI%20A.C%20(BURDWAN)-(807).pdf,https://drive.google.com/file/d/1BSgIhpNzdh4DBEtowrdOoTMrxPuIWLwM/view?usp=sharing
1956,CALCUTTA,ALIPORE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/ALIPORE/1956--149-ALIPORE%20A.C%20(CALCUTTA)-(789).pdf,https://drive.google.com/file/d/14YdVMx_98Nfl0Vn58s5mm6NeOYGEQeGV/view?usp=sharing
1956,CALCUTTA,BARABAZAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/BARABAZAR/1956--137-BARABAZAR%20(CALCUTTA)-(825).pdf,https://drive.google.com/file/d/15kiGJgHzN9fKlSorTqlN4ZgHf0Bb1BAY/view?usp=sharing
1956,CALCUTTA,BELGACHIA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/BELGACHIA/1956--BELGACHIA%20(CALCUTTA)-(879).pdf,https://drive.google.com/file/d/1W9i7Pc382be-Oidl7IvVOQz5nR_NI8oD/view?usp=sharing
1956,CALCUTTA,BELIAGHATA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/BELIAGHATA/1956--140-BELIAGHATA%20A.C%20(CALCUTTA)-(%201744%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/BELIAGHATA/1956--140-BELIAGHATA%20A.C%20(CALCUTTA)-(%201744%20)-PART-2.pdf","https://drive.google.com/file/d/1WXuHoeiSL0M6qv4xt_1o0cLxdvMVV5eR/view?usp=sharing, https://drive.google.com/file/d/1lnnjDuycGcllHf89qyGHsDgX_1JXP6Yd/view?usp=sharing"
1956,CALCUTTA,BHAWANIPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/BHAWANIPUR/1956--146-BHAWANIPUR%20(CALCUTTA)-(979).pdf,https://drive.google.com/file/d/1e9hc_leJpQCopfMsgOWEsPw6FyM2RQxJ/view?usp=sharing
1956,CALCUTTA,BOWBAZAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/BOWBAZAR/1956--141-BOWBAZAR%20%20A.C%20(CALCUTTA)-(944).pdf,https://drive.google.com/file/d/1g2yr_1QTITkW5KgAz7DH16k9jWu_3Adl/view?usp=sharing
1956,CALCUTTA,BULLYGUNGE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/BULLYGUNGE/1956--147-BULLYGUNGE%20A.C%20(CALCUTTA)-(1042%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/BULLYGUNGE/1956--147-BULLYGUNGE%20A.C%20(CALCUTTA)-(1042%20)-PART-2.pdf","https://drive.google.com/file/d/1gUvd1xhBjFcQfN4Gay9Nf_YXtRm_cZ-A/view?usp=sharing, https://drive.google.com/file/d/1gSqRSbfFRDZfIe6yzPma8hrv9wtF9KRc/view?usp=sharing"
1956,CALCUTTA,BURTOLA NORTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/BURTOLA%20NORTH/1956--132-BURTOLA-NORTH%20(CALCUTTA)-(901).pdf,https://drive.google.com/file/d/1EFJJgXAFnIiB60w6Nu7cfNGG4FUY2lX_/view?usp=sharing
1956,CALCUTTA,CHOWRANGHEE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/CHOWRANGHEE/1956--145-CHOWRANGHEE%20(CALCUTTA)-(755).pdf,https://drive.google.com/file/d/1pNA23J4ZbVQgikbqjBHbvJ1GIUNh9-jA/view?usp=sharing
1956,CALCUTTA,COSSIPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/COSSIPUR/1956--129-COSSIPUR%20(CALCUTTA)-(757).pdf,https://drive.google.com/file/d/1F9nsR7YAaPzolF9bOYJ8sxbeTYjXYNC0/view?usp=sharing
1956,CALCUTTA,EKBALPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/EKBALPUR/1956--151-EKBALPUR%20(CALCUTTA)-(832).pdf,https://drive.google.com/file/d/1evVjxvADYgc7SAGNCD8RdG3TrCg2pq_e/view?usp=sharing
1956,CALCUTTA,ENTALLY,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/ENTALLY/1956--144-ENTALLY%20(CALCUTTA)-(850).pdf,https://drive.google.com/file/d/1l8yjdVfBxXhwoLwd2fq2E4qeYK0aF0uc/view?usp=sharing
1956,CALCUTTA,FORT PORT AREA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/FORT%20PORT%20AREA/1956--162-FORT/PORT%20AREA%20(CALCUTTA)-(656).pdf,https://drive.google.com/file/d/1Ra2hJqjGj5U6C47iT7RRaLUjtUgw4rZA/view?usp=sharing
1956,CALCUTTA,JORASANKO,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/JORASANKO/1956--136-JORASANKO%20(CALCUTTA)-(775).pdf,https://drive.google.com/file/d/1zukMasfPF5-r2Upkzk81A84BwrdxbzlD/view?usp=sharing
1956,CALCUTTA,MUCHIPARA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/MUCHIPARA/1956--142-MUCHIPARA%20(CALCUTTA)-(778).pdf,https://drive.google.com/file/d/1rjZnsameDyWk9AXzKf36PF03zbqGYiHZ/view?usp=sharing
1956,CALCUTTA,RASHBIHARI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/RASHBIHARI/1956--148-RASHBIHARI%20%20A.C%20(CALCUTTA)-(959).pdf,https://drive.google.com/file/d/1kCYcbXuQgn9WPO6088r8V2RWzwoFm3b8/view?usp=sharing
1956,CALCUTTA,SHAYAMPUKUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/SHAYAMPUKUR/1956--131-SHAYAMPUKUR%20(CALCUTTA)-(898).pdf,https://drive.google.com/file/d/1L8bPBe1Shhk99nQpWJV30cTaiZndER-a/view?usp=sharing
1956,CALCUTTA,SUKEA STREET,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/SUKEA%20STREET/1956--138-SUKEA%20STREET%20(CALCUTTA)-(766).pdf,https://drive.google.com/file/d/1HQDBtW-CC1WRPRjtf-QXBvZ9w51I2Emu/view?usp=sharing
1956,CALCUTTA,TALTOLA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/TALTOLA/1956--143-TALTOLA%20(CALCUTTA)-(766).pdf,https://drive.google.com/file/d/1GIGg0bMqRJyLv3-I4KGWFvVIMIkqlSiZ/view?usp=sharing
1956,CALCUTTA,TOLLYGUNGE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/TOLLYGUNGE/1956--TOLLYGUNGE%20(CALCUTTA)-(1376%20)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/TOLLYGUNGE/1956--TOLLYGUNGE%20(CALCUTTA)-(1376%20)-PART-2.pdf","https://drive.google.com/file/d/1a7kJ5a6-iYe6snjPOz-hFKIgjSOJt-qn/view?usp=sharing, https://drive.google.com/file/d/1ldQfJZdBg6duMZC9HJkK7YE9eSA1-IWs/view?usp=sharing"
1956,CALCUTTA,VIDYASAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/CALCUTTA/VIDYASAGAR/1956--139-VIDYASAGAR%20(CALCUTTA)-(835).pdf,https://drive.google.com/file/d/1DGTAC0yWRbtQd0t6U6NabjLHHSy5HoWB/view?usp=sharing
1956,COOCHBEHAR,COOCHBEHAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/COOCHBEHAR/COOCHBEHAR/1956---COOCHBEHAR%20A.C(COOCHBEHAR)-(1504)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/COOCHBEHAR/COOCHBEHAR/1956---COOCHBEHAR%20A.C(COOCHBEHAR)-(1504)-PART-2.pdf","https://drive.google.com/file/d/1APsOKWsuWeGoIRKqQuvZJea_ZpO2iFKb/view?usp=sharing, https://drive.google.com/file/d/1SXM-h8f6QS6MbbmBUWhmSzoMGWGt5tzC/view?usp=sharing"
1956,COOCHBEHAR,DINHATA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/COOCHBEHAR/DINHATA/1956----DINHATA%20A.C(COOCH%20BEHAR)-(2199)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/COOCHBEHAR/DINHATA/1956----DINHATA%20A.C(COOCH%20BEHAR)-(2199)-PART-2.pdf","https://drive.google.com/file/d/15zQIarWCL3Mq3h43RwTH-Nf3ZmYqAyuc/view?usp=sharing, https://drive.google.com/file/d/1nKfNhYmFtU73oWLJ178LoJXl2erNhw2G/view?usp=sharing"
1956,COOCHBEHAR,MATHABHANGA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/COOCHBEHAR/MATHABHANGA/1956---MATHABHANGA%20A.C(COOCHBEHAR)-(1024).pdf,https://drive.google.com/file/d/1K8SF_exEzYbPZaOfKb9pxH0X1kK7U1AZ/view?usp=sharing
1956,COOCHBEHAR,MEKLIGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/COOCHBEHAR/MEKLIGANJ/1956---MEKLIGANJ%20A.C(CHOOCHBEHAR)-(805).pdf,https://drive.google.com/file/d/1JIjfvz2f_WpdqUQGcpD3hUpYQHrLirfd/view?usp=sharing
1956,COOCHBEHAR,TUFANGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/COOCHBEHAR/TUFANGANJ/1956---TUFANGANJ%20A.C(COOCHBEHAR)-(1129).pdf,https://drive.google.com/file/d/1dx7SROAvNKVtTmTaafM_601Ad361ED5Y/view?usp=sharing
1956,HOOGHLY,ARAMBAGH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/ARAMBAGH/1956---ARAMBAGH%20A.C(HOOGHLY)-(935).pdf,https://drive.google.com/file/d/1d56MHbsagqJOMV_cRvhDkrVjtG8-rvq3/view?usp=sharing
1956,HOOGHLY,BALAGARH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/BALAGARH/1956---BALAGARH%20A.C(HOOGHLY)-(949).pdf,https://drive.google.com/file/d/19jYqvxxG-9BBdFqsBuHK52Q0tHq2voAu/view?usp=sharing
1956,HOOGHLY,BHADRESWAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/BHADRESWAR/1956---BHADRESWAR%20A.C(HOOGHLY)-(1128).pdf,https://drive.google.com/file/d/1By0dMCFCYPjsd6NYz_Hfk7e58C9R7TG4/view?usp=sharing
1956,HOOGHLY,CHANDANNAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/CHANDANNAGAR/1956---CHANDANNAGAR%20A.C.(HOOGHLY)-(951).pdf,https://drive.google.com/file/d/1jUbPCnbsE6hybpPleiy4YiiFL4V5YUb5/view?usp=sharing
1956,HOOGHLY,CHINSURAH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/CHINSURAH/1956---CHINSURAH%20A.C(HOOGHLY)-(1006).pdf,https://drive.google.com/file/d/1LsgtvRA1uqp8ZsvtVmiv-YkKpnFMQbiD/view?usp=sharing
1956,HOOGHLY,DHANIAKHALI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/DHANIAKHALI/1956---DHANIAKHALI%20%20A.C(HOOGHLY)-(1724)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/DHANIAKHALI/1956---DHANIAKHALI%20%20A.C(HOOGHLY)-(1724)-PART-2.pdf","https://drive.google.com/file/d/1LAFmWPvUrQ8dqm35Y8TIyRHemoaoFwJf/view?usp=sharing, https://drive.google.com/file/d/1vkxPjcViPmJYMSVlbzZmX8-z-R1S5gAs/view?usp=sharing"
1956,HOOGHLY,JANGIPARA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/JANGIPARA/1956---JANGIPARA%20A.C.(HOOGHLY)-(%201773)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/JANGIPARA/1956---JANGIPARA%20A.C.(HOOGHLY)-(%201773)-PART-2.pdf","https://drive.google.com/file/d/1ESXdab27jVVXmBL7hJbdTk4F0OwNV43V/view?usp=sharing, https://drive.google.com/file/d/1lYvFRezW5tsPSWZwUWY3xNr5L27Obgi-/view?usp=sharing"
1956,HOOGHLY,KHANAKUL,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/KHANAKUL/1956---KHANAKUL%20A.C(HOOGHLY)-(1767)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/KHANAKUL/1956---KHANAKUL%20A.C(HOOGHLY)-(1767)-PART-2.pdf","https://drive.google.com/file/d/1XC1goBS8FugyD7VMsvwWMYbQObObjXC1/view?usp=sharing, https://drive.google.com/file/d/1eOE51ULTS1AomjZ1vWPBLAU0WZ-vjU35/view?usp=sharing"
1956,HOOGHLY,SERAMPURE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/SERAMPURE/1956---SERAMPURE%20A.C(HOOGHLY)-(1144).pdf,https://drive.google.com/file/d/1vH9IZ6uHmTUD1izrPH_t5IrAktAAmMRf/view?usp=sharing
1956,HOOGHLY,SINGOOR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/SINGOOR/1956---SINGOOR%20A.C(HOOGHLY)-(1000).pdf,https://drive.google.com/file/d/1RcCCvstruqwhXohke2PVn2onkZQhg6TX/view?usp=sharing
1956,HOOGHLY,TARAKESWAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1956/HOOGHLY/TARAKESWAR/1956---TARAKESWAR%20A.C(HOOGHLY)-(874).pdf,https://drive.google.com/file/d/16C1ipvKBjmq42ugFfrpP8agShaNeiaOV/view?usp=sharing
